Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Burgh Marsh (Sandsfield To Drumburgh),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0,0,20,2019-11-22 01:21:28
Bush Loch (Gatehouse of Fleet),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
"Cairnfield Muir Ponds, nr Ladybank",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,20,2019-11-22 01:21:28
Caistron Quarry,nan,194Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,450Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,79Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,238Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,173Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,340Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,0,0,0.0,0,0,0,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Callendar Loch Falkirk,0,0,0,0.0,0,0,0,0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Camas an Eilean,nan,nan,nan,nan,nan,nan,0,0,8.0,0,0,nan,nan,0,0,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Cambushinnie Loch,nan,0,0,0.0,0,nan,nan,0,nan,0,0,0.0,0,0,nan,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Caplaw Dam,nan,4,0,8.0,4,6,5,0,0.0,0,0,0.0,0,0,0,0,nan,nan,nan,nan,nan,0,0,20,2019-11-22 01:21:28
Carnoustie to Easthaven,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Carriston Reservoirs,nan,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,nan,nan,0,0,nan,36WWT/JNCC National Grey Goose Censusnull,143,0.0,280Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,70Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,8,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Clardon Haven,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,(0),0.0,33,nan,0,0,0,0,0,0,nan,0,0,20,2019-11-22 01:21:28
Clashnessie Bay,0,(0),nan,nan,nan,nan,0,nan,0,0,10.0,0,2.0,0.0,0,0,(0),0,(0),0,nan,0,0,21,2019-11-22 01:21:41
Clubbidean Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,1,0,(0),0,0,nan,0,0,21,2019-11-22 01:21:41
Cluden Water - Steilston to Fourmerkland,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10.0,0.0,0,0,1,0,(0),(0),nan,0,0,21,2019-11-22 01:21:41
Colt Crag Reservoir,nan,nan,0,0.0,0.0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Corby Loch,0,0Supplementary roost count under the WeBS Core Count SurveyWeBS,nan,0.0,12.0,0,275,40,3,0,0.0,0,0.0,0.0,0,1,0,0,0,1,Apr,0,0,21,2019-11-22 01:21:41
Coul Den,0,0,0,0.0,0.0,(0),0,0,0,0,0.0,(0),0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cowdenknowes (Murdieston) Reservoir (inc Town Dam),0,0,0,0.0,0.0,0,0,0,0,0,0.0,nan,nan,0.0,3,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cowgask Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,0.0,nan,0.0,0.0,nan,nan,nan,nan,0,0,nan,0,0,21,2019-11-22 01:21:41
Craigallion Loch,0,0,0,5.0,12.0,12,0,3,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Craigend Castle Pond,0,2,0,0.0,0.0,0,1,0,2,2,2.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Craigend Quarry Pond,0,0,0,0.0,0.0,0,2,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Craiglockhart Pond,0,0,0,0.0,1.0,0,0,0,1,0,0.0,0,0.0,0.0,2,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Craigtoun Country Park,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Crombie Reservoir,0,0,0,0.0,nan,0,0,0,0,0,8.0,1,0.0,1.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cruden Bay Brickworks,nan,nan,nan,nan,nan,0,1,0,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cullaloe Loch,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,(0),0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cullerlie Ponds,nan,nan,nan,nan,nan,0,491,2,51,1,4.0,0,0.0,0.0,38,0,nan,nan,nan,nan,nan,0,0,21,2019-11-22 01:21:41
Cultenhove Dam,0,0,0,nan,0.0,0,0,0,31,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Culzean Pond,0,0,0,0.0,nan,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Cumrue Loch,nan,nan,nan,nan,nan,nan,nan,nan,182WWT/JNCC National Grey Goose Censusnull,nan,nan,0,45.0,0.0,0,(0),0,0,0,nan,nan,0,0,21,2019-11-22 01:21:41
Dee Estuary (Scotland),0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Dee Mouth to Don Mouth,(0),0,nan,nan,nan,nan,(0),0,(0),0,0.0,(0),nan,nan,nan,nan,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Deil's Craig Dam,0,0,0,18.0,3.0,2,0,2,2,0,0.0,0,0.0,1.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Derwent Reservoir,0,0,138Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,0.0,351Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,273Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,(0),0.0,0,0.0,0.0,0,0,0,0,0,nan,nan,0,0,21,2019-11-22 01:21:41
Devonmouth Pool,nan,nan,nan,nan,nan,nan,nan,nan,0,8,1.0,265,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Don Estuary,0,0,0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Don Mouth to Ythan Mouth,0,4,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Doon Estuary,0,nan,nan,nan,nan,nan,0,0,nan,0,0.0,nan,0.0,0.0,0,0,0,0,0,0,nan,0,0,21,2019-11-22 01:21:41
Dormont Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,nan,nan,0,0,21,2019-11-22 01:21:41
Drem Pools,0,0,nan,nan,nan,nan,0,0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,nan,nan,0,0,21,2019-11-22 01:21:41
Drumbowie Reservoir,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Drumoig Golf Club Ponds,nan,0,0,0,0,0,0,0,0,0.0,33,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Dunnet Bay,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,(0),(111),0.0,(0),(0),0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Duns Castle Pond,0.0,0,0,1,2,0,3,3,5,6.0,6,6,3.0,2,0,0.0,(0),nan,0,0,nan,0,0,22,2019-11-22 01:21:54
Duns Dish,0.0,0,48Supplementary roost count under the WeBS Core Count SurveyWeBS,79Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,17Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,9,0,0,0.0,1,0,0.0,nan,nan,nan,nan,nan,nan,0,nan,0,0,22,2019-11-22 01:21:54
Dunsapie Loch,47.0,(75),37,19,120,nan,22,43,3,54.0,9,2,2.0,2,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Dunstaffnage Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Eas Gobhain - Gartchonzie,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
East Barns to Dunglass,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
East Chevington Pools,nan,nan,0,0,"1,021Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",600Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,370Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,355Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Edgelaw Reservoir,20.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0unspecified sea-watchnull,nan,nan,nan,nan,0,nan,0,0,22,2019-11-22 01:21:54
Endrick Water - Drumtian Ford bridge to Endrick Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,22,2019-11-22 01:21:54
Faldonside Loch,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,Dec,0,0,22,2019-11-22 01:21:54
Fannyside Loch (East),0.0,15,1,2,0,0,0,nan,nan,0.0,0,0,7.0,0,0,0.0,0,0,0,nan,nan,0,0,22,2019-11-22 01:21:54
Fannyside Loch (West),0.0,0,0,0,0,0,0,nan,nan,0.0,0,0,0.0,0,0,0.0,0,0,0,nan,nan,0,0,22,2019-11-22 01:21:54
Fergus Loch,6.0,0,28,0,79,270,0,(47),0,560.0,0,10,104.0,0,0,0.0,0,nan,nan,0,nan,0,0,22,2019-11-22 01:21:54
Fingask and White Lochs,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,40,0,0.0,0,0,1,0,nan,0,0,22,2019-11-22 01:21:54
Flanders Moss and Lochans,0.0,nan,0,0,0,8Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0.0,nan,7,nan,nan,nan,nan,(0),(0),(0),(0),nan,0,0,22,2019-11-22 01:21:54
Forrestburn Reservoir,0.0,4,1,2,0,0,6,0,250,0.0,56,31,nan,nan,2,0.0,nan,nan,nan,nan,nan,0,0,22,2019-11-22 01:21:54
Forth and Clyde Canal - M80 to Underwood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,22,2019-11-22 01:21:54
Frankfield Loch,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,1,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Gardrum Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,2,0,nan,0,0,22,2019-11-22 01:21:54
Gartartan Floods,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,2,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Gillingshill Reservoir LNR (Upper Gillingshill Reservoir),0.0,0,0,0,0,0,0,0,0,0.0,0,90,0.0,0,0,0.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Girvan to Turnberry,0.0,0,0,0,0,0,12,0,(0),1.0,0,108,55.0,0,0,0.0,(0),0,0,0,nan,0,0,22,2019-11-22 01:21:54
Glen Finglas Reservoir,0.0,0,0,0,0,nan,0,0,0,0.0,nan,(0),0.0,0,0,1.0,0,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Glen Moss,nan,nan,0,0,0,0,0,0,0,0.0,6,0,0.0,0,nan,nan,nan,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Glendevon Pond,30.0,(0),nan,(0),0,0,0,0,0,0.0,nan,(0),nan,0,0,0.0,nan,nan,nan,nan,nan,0,0,22,2019-11-22 01:21:54
Green Diamonds,0.0,nan,0,17,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,22,2019-11-22 01:21:54
Greencraig Ponds,nan,nan,0,0,0,8,0,0,0,0.0,0,nan,0.0,nan,0,nan,0,nan,nan,nan,nan,0,0,22,2019-11-22 01:21:54
Greenhead Pond (Perchy Pond),0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,nan,0,0,23,2019-11-22 01:22:08
Gun Knowe Loch,4.0,5,0,nan,4,5,7,5,nan,0.0,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Hallington Reservoir,nan,510Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,315Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,185Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,732Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,120Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Harelaw Dam,0.0,0,0,0,0,0,1,0,0,0.0,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Harestonhill Pond,0.0,0,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Harrington Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Hedgeley Gravel Pits (west),nan,nan,nan,nan,nan,nan,58Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Helensburgh Reservoirs,0.0,0,0,0,0,0,0,nan,nan,1.0,0,4,8,0,1,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Hightae Loch Lochmaben,0.0,0,0,0,0,0,0,0,0,0.0,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,(0),0,0,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Hillend Reservoir,1.0,28,0,4,0,(32),185,1,19,0.0,0,0,nan,nan,22,0,nan,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Hillhead Pond,0.0,0,0,0,9,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Holburn Moss,0.0,0,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,50Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,50Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Holy Loch,0.0,0,nan,nan,0,nan,nan,nan,nan,0.0,0,0,0,0,(0),1,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Holywell Pond,nan,nan,(0),0,0,224Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Houstonhead Dam,0.0,0,0,0,0,0,4,0,0,0.0,0,0,2,2,0,0,nan,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Hunterston to Fairlie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Hurkedale Cummertrees,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,120,0,0,0,0,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Hutchinson Loch,0.0,(69),0,(0),0,nan,nan,nan,0,0.0,nan,0,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Inchgarth Reservoir,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,Apr,0,0,23,2019-11-22 01:22:08
Innerdunning,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Inverleith Pond,nan,nan,nan,nan,nan,nan,nan,nan,4,3.0,2,3,4,0,0,1,0,0,0,0,nan,0,0,23,2019-11-22 01:22:08
Ironhurst Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Island of Burray,0.0,(0),0,0,0,0,242Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,443Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,23,2019-11-22 01:22:08
Island of Egilsay,0.0,0,0,0,0,(0),"2,620Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,730Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0,nan,0,0,0,0,(0),nan,(0),nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Isle of Cumbrae,0.0,320Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",560WWT/JNCC National Grey Goose Censusnull,nan,60Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,1,nan,nan,nan,nan,0,0,nan,0,0,23,2019-11-22 01:22:08
Kaim Dam,0.0,0,0,0,2,12,6,4,1,5.0,8,35,18,2,1,0,nan,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Keills Peninsula and Isle of Danna,nan,nan,nan,nan,nan,nan,nan,nan,"32Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",nan,13SNH countsSNH Islay office,28SNH countsSNH Islay office,24SNH countsSNH Islay office,23Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,52SNH countsSNH Islay office,nan,0SNH countsSNH Kirkwall office,0SNH countsSNH Kirkwall office,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Kendoon Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,2,1,0,nan,nan,nan,nan,nan,0,0,23,2019-11-22 01:22:08
Kilmardinny Loch,4.0,2,4,4,3,3,3,3,4,3.0,2,2,(2),4,(12),0,0,0,(0),0,nan,0,0,23,2019-11-22 01:22:08
Kingie Pool to Loch Poulary,0.0,0,0,0,2,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,(0),nan,0,0,23,2019-11-22 01:22:08
Kingsmyre,0,0,0,0,0,0,0,0,0,0.0,0,nan,nan,nan,0,0,nan,1,0,0,nan,0,0,24,2019-11-22 01:22:20
Kinmount Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,nan,nan,nan,0,0,24,2019-11-22 01:22:20
Kirkcudbright Bay and Dee Estuary,0,0,4,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,nan,nan,nan,nan,0,0,24,2019-11-22 01:22:20
Lanark Loch,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Leighton Moss,0,0,0,0,0,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Lilly Loch (Lan),0,0,0,0,0,1,0,1,17,0.0,1,0,nan,nan,3,0,nan,nan,nan,nan,nan,0,0,24,2019-11-22 01:22:20
Lindisfarne,0,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,050Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",875Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,450Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,52Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,162Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0.0,0,0,0.0,0,(0),(0),(0),(0),(0),(0),nan,0,0,24,2019-11-22 01:22:20
Lindores Loch,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,46Supplementary visit under the WeBS Core Count SurveyWeBS,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,0,0,24,2019-11-22 01:22:20
Linkswood Sandpit Pond,36,42,0,44,16,14,13,14,18,23.0,0,9,0.0,0,0,0,0,1,0,0,nan,0,0,24,2019-11-22 01:22:20
Little Clett,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,34,(0),0.0,(0),0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch A Chadh-Fi - Skerricha,(0),nan,nan,nan,nan,nan,0,(0),0,2.0,nan,nan,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Ach An Lochaidh,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,1,0,nan,0,(0),0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Achbuiligan,nan,nan,nan,nan,nan,nan,nan,nan,nan,223.0,0,nan,nan,(0),(0),0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Aisir,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,0,0.0,nan,4,0,0,2,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch An Obain,0,nan,nan,nan,nan,nan,0,0,2,0.0,nan,0,0.0,0,0,2,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Ardbhair,(0),nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,0,0.0,0,0,nan,0,1,0,(0),nan,0,0,24,2019-11-22 01:22:20
Loch Ardinning,5,0,2,2,0,1,0,2,0,0.0,0,0,0.0,0,0,0,0,nan,nan,0,nan,0,0,24,2019-11-22 01:22:20
Loch Arklet,0,0,0,0,0,(0),0,0,2,0.0,0,(0),0.0,1,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Chon,0,0,0,0,0,(0),nan,0,0,0.0,0,(0),0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Clash,nan,(0),nan,nan,nan,nan,0,0,24,0.0,nan,0,0.0,0,6,0,0,0,2,0,nan,0,0,24,2019-11-22 01:22:20
Loch Dochart,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Dochfour and Abban Water,0,0,0,0,0,12,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Doilet and Polloch Bay (Loch Shiel),nan,nan,nan,nan,0,0,0,0,0,0.0,(0),0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Dubh,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Earn,0,0,0,0,0,0,0,1,0,0.0,1,3,7.0,0,3,0,0,0,1,0,nan,0,0,24,2019-11-22 01:22:20
Loch Fad (Bute),27,(0),0,1,200,0,17,200,1,1.0,60,0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Faskally,6,1,2,0,0,1,0,0,0,0.0,1,0,1.0,11,13,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Iubhair,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Linnhe - Inversanda Bay to Corran Ferry,0,0,nan,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,2,0,nan,0,0,24,2019-11-22 01:22:20
Loch Long at Ardentinny to Strone Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,24,2019-11-22 01:22:20
Loch Loyal,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,25,2019-11-22 01:22:34
Loch Meallbrodden,nan,680Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,370Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,30Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0.0,0.0,0.0,0,0,2,0,0,0,(0),0.0,0.0,nan,0,0,25,2019-11-22 01:22:34
Loch Melldalloch,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,0,0,nan,nan,nan,0,0,25,2019-11-22 01:22:34
Loch More,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,0.0,nan,nan,0,0,25,2019-11-22 01:22:34
Loch Morlich,nan,0,nan,0,0,0,nan,1,nan,0.0,0.0,(0),18,0,nan,nan,0,0,0.0,0.0,nan,0,0,25,2019-11-22 01:22:34
